INSEE_C;taux_vacance_25_pct;taux_vacance_long_25_pct
31006;;0.0
31011;9.4;
31014;;
31020;15.53;10.61
31022;4.73;1.64
31025;4.47;
31026;10.16;6.9
31028;11.73;6.74
31029;8.0;
31032;3.62;1.29
31033;5.94;2.99
31035;7.47;5.17
31036;2.16;
31037;6.34;3.45
31042;9.53;5.76
31044;4.3;1.4
31045;9.06;
31046;;
31048;5.66;2.4
31050;4.98;
31053;2.08;
31056;3.34;1.14
31057;2.28;
31058;;
31062;;
31065;3.45;2.3
31066;4.85;2.34
31069;4.6;1.47
31070;11.83;
31071;;
31072;;
31077;5.14;
31079;3.26;1.45
31080;16.42;11.17
31082;6.26;3.33
31084;6.72;
31085;8.65;6.34
31088;2.74;1.03
31091;3.96;0.83
31094;4.23;2.99
31097;7.26;
31098;10.81;5.68
31099;;
31100;8.06;4.5
31104;4.53;
31106;6.54;3.6
31107;5.96;2.85
31113;4.03;1.21
31115;;
31116;4.84;1.85
31117;3.27;1.35
31118;4.34;2.0
31124;6.63;
31127;0.0;0.0
31135;10.76;5.73
31136;3.56;1.4
31144;10.45;5.99
31145;7.66;4.81
31149;4.06;1.43
31150;4.28;1.67
31157;4.69;1.57
31160;4.22;1.72
31161;2.54;
31162;3.6;
31163;3.28;2.22
31165;3.62;1.16
31166;;
31169;2.79;1.05
31173;;
31175;10.09;5.99
31179;10.23;
31180;;
31181;3.5;1.7
31182;4.65;2.05
31184;2.68;
31185;;
31186;3.43;1.02
31187;3.08;1.33
31188;3.39;1.84
31193;8.83;5.56
31195;0.0;0.0
31196;;
31200;;
31201;;
31202;4.9;2.74
31203;3.75;0.96
31205;3.71;1.01
31211;6.06;
31212;4.42;
31215;6.91;
31216;;
31219;;
31222;;
31224;12.66;6.77
31228;2.98;1.34
31230;3.9;1.35
31231;4.76;
31232;5.39;2.68
31234;;
31239;13.68;9.33
31240;;
31246;11.5;7.96
31247;9.99;6.52
31248;3.25;1.35
31249;2.73;
31253;3.44;1.85
31254;4.29;1.15
31255;9.35;
31256;;
31259;4.05;1.92
31263;3.14;1.39
31265;9.49;
31266;;
31267;;
31269;3.96;
31271;3.83;2.69
31272;;
31273;2.65;1.01
31277;4.18;1.86
31280;6.53;
31281;6.35;2.61
31282;4.57;1.3
31284;;0.0
31287;3.87;1.9
31289;11.2;
31291;3.07;0.82
31292;;
31293;3.14;0.84
31297;6.58;4.14
31299;5.34;2.58
31303;3.76;2.07
31311;2.8;
31315;11.78;7.79
31316;8.33;5.56
31324;8.35;5.0
31325;;
31326;;
31330;;
31331;;
31334;3.83;
31335;;
31336;9.78;
31337;11.06;
31340;;
31341;4.68;2.2
31344;13.57;10.07
31345;4.09;1.91
31346;4.04;
31348;;
31349;7.07;
31351;4.5;1.5
31352;;0.0
31354;;
31355;3.27;
31356;4.56;2.96
31358;4.69;2.38
31360;6.79;
31362;17.16;
31364;2.17;
31366;4.58;
31375;9.33;5.9
31380;9.75;5.08
31381;6.23;3.62
31384;2.73;
31385;;
31387;;
31389;2.94;1.19
31390;21.47;13.94
31392;;
31395;5.2;1.87
31396;5.65;2.15
31399;5.24;3.22
31402;3.58;
31403;4.88;
31409;3.12;1.13
31410;3.21;0.88
31411;3.0;
31412;11.18;
31417;3.71;1.35
31418;3.74;
31420;3.36;1.53
31421;3.31;0.95
31424;3.24;1.1
31426;5.93;
31427;6.65;3.23
31429;3.09;1.49
31433;4.56;1.85
31445;3.63;1.2
31446;5.93;2.06
31451;7.06;3.57
31454;7.81;4.47
31455;6.31;3.77
31457;11.26;5.52
31458;4.18;2.16
31459;;
31460;2.06;0.86
31461;9.82;
31462;3.52;1.85
31467;3.73;1.53
31471;22.29;13.57
31474;9.09;
31475;3.37;1.54
31476;6.27;
31478;8.63;5.07
31480;1.58;
31481;6.0;4.03
31483;14.24;8.41
31484;2.82;1.5
31486;3.09;1.61
31488;3.14;0.65
31490;4.09;1.63
31495;5.85;3.31
31497;2.88;1.17
31498;;
31499;4.18;1.63
31502;7.55;
31503;15.47;8.96
31506;3.33;0.88
31507;5.2;2.67
31511;;
31512;;
31513;8.8;
31514;;
31516;6.94;
31517;5.26;2.63
31522;;
31523;20.23;15.87
31525;;
31526;2.95;0.83
31527;;
31532;;
31533;2.8;
31535;10.84;6.63
31538;11.76;11.76
31541;4.43;1.08
31546;;
31547;4.43;1.54
31551;;
31552;13.58;
31555;6.86;2.57
31557;3.59;1.15
31559;0.0;0.0
31560;;
31561;3.28;1.12
31564;18.56;
31565;16.0;11.24
31566;5.45;
31569;5.69;
31570;10.49;
31571;;
31572;4.82;2.45
31573;6.33;3.52
31574;3.58;1.61
31576;;
31580;2.9;
31581;4.57;2.06
31582;7.84;3.92
31584;7.83;4.14
31585;6.54;4.59
31587;6.8;3.26
31588;3.56;0.92
31589;5.87;3.4
31592;3.13;1.33
32001;13.52;9.01
32008;;
32012;7.7;4.75
32013;9.42;4.93
32024;17.59;
32027;7.14;5.03
32029;12.81;8.87
32032;14.73;
32036;8.73;5.63
32037;;
32057;;
32070;11.82;
32072;;
32076;8.49;5.03
32079;13.5;9.85
32083;10.6;5.79
32087;;
32095;7.67;4.29
32096;14.56;9.58
32102;14.52;
32106;9.18;5.1
32107;14.66;9.49
32112;8.8;
32117;4.71;
32119;10.52;6.82
32123;10.41;
32125;16.09;
32127;13.43;9.42
32132;9.3;5.04
32147;11.81;7.57
32149;12.06;8.5
32153;;
32155;13.32;9.31
32160;6.31;3.19
32162;11.65;9.21
32180;9.61;
32188;;
32190;10.79;7.29
32191;14.47;
32196;12.39;
32204;7.79;
32207;6.74;
32208;11.94;7.36
32210;;
32213;5.07;3.02
32218;;
32219;10.05;
32224;;
32229;;
32230;;
32231;8.11;
32233;10.56;5.56
32234;;
32242;11.46;6.52
32249;9.58;5.93
32252;13.55;9.72
32253;14.5;9.47
32256;12.93;7.58
32261;7.49;
32269;13.91;9.76
32274;;
32278;;
32279;6.29;
32280;;
32285;8.92;
32286;11.11;6.78
32288;;
32290;11.85;7.78
32296;11.34;8.2
32298;7.45;
32304;;
32307;5.02;2.43
32308;;
32311;10.23;
32316;;
32319;9.27;5.83
32322;;
32326;;
32331;3.01;
32334;4.13;2.4
32335;16.32;11.3
32344;10.63;6.05
32345;8.38;
32359;;
32365;11.81;7.38
32370;8.88;4.28
32371;;
32381;;
32386;;
32394;7.56;
32398;11.24;
32404;9.28;5.84
32407;13.98;
32410;8.36;4.82
32412;11.48;7.6
32416;11.11;
32420;;
32425;5.57;3.21
32426;9.89;6.28
32433;13.16;9.43
32440;;
32442;12.56;
32450;;
32459;11.65;6.66
32462;12.51;8.74
32464;5.93;
33001;6.63;4.49
33002;9.8;
33003;4.74;1.75
33004;5.65;2.21
33005;4.19;1.8
33009;4.62;1.62
33011;4.39;2.07
33012;2.48;1.57
33013;2.57;1.16
33014;7.61;
33015;6.8;4.28
33018;5.41;3.08
33019;3.74;1.3
33021;3.57;
33022;4.19;1.94
33023;4.29;1.97
33029;3.33;1.67
33032;4.45;1.81
33034;8.66;
33036;9.81;5.88
33037;3.38;1.97
33039;4.54;1.56
33040;5.48;3.44
33042;4.69;1.98
33044;9.09;
33046;7.14;3.73
33049;4.14;2.26
33051;3.68;1.38
33052;6.16;2.76
33056;2.57;1.1
33057;10.04;6.83
33058;12.58;8.83
33060;13.46;
33061;5.52;2.97
33063;7.86;3.17
33064;;
33065;3.71;1.63
33067;13.21;7.68
33069;4.73;1.54
33071;8.6;5.41
33073;10.17;7.4
33075;4.12;1.28
33077;5.68;3.29
33079;;
33080;3.56;1.54
33081;12.13;7.58
33082;4.82;
33083;3.29;
33084;5.97;2.46
33085;3.89;1.98
33090;2.75;0.99
33095;7.57;4.85
33096;3.76;1.51
33097;7.59;1.85
33099;4.68;1.84
33100;10.36;8.14
33104;4.32;2.21
33106;5.75;3.15
33108;14.64;9.48
33109;4.45;2.63
33114;8.05;4.28
33118;3.77;
33119;5.31;1.51
33120;7.03;4.0
33122;2.79;1.02
33126;5.18;
33129;;
33130;3.02;
33135;;
33138;6.98;3.59
33140;4.67;1.79
33143;5.27;2.63
33144;4.13;
33146;5.04;3.6
33148;;
33149;;
33154;9.6;6.3
33156;7.59;
33159;9.42;4.29
33162;3.69;0.97
33165;3.71;1.64
33166;10.68;
33167;4.11;1.48
33171;;
33172;9.8;
33174;11.11;8.55
33175;7.75;
33176;11.28;
33179;5.8;2.81
33183;4.47;
33185;5.05;2.52
33186;12.23;9.66
33187;9.21;4.98
33191;8.25;
33192;4.24;1.28
33193;4.8;1.68
33194;10.08;
33195;10.62;6.34
33198;11.42;6.2
33199;4.22;1.51
33200;3.53;1.08
33201;9.51;5.12
33202;5.06;2.47
33203;4.72;2.42
33205;8.96;5.2
33207;2.64;1.3
33212;;
33213;4.14;2.12
33214;3.62;1.6
33218;7.44;5.17
33220;7.54;3.53
33221;9.4;6.15
33224;;
33225;5.92;3.66
33226;7.77;4.45
33227;8.55;4.53
33229;4.92;1.87
33234;5.93;2.82
33236;4.3;1.91
33238;3.87;2.07
33239;4.73;
33240;10.95;6.89
33241;6.9;
33243;9.59;4.88
33248;6.76;4.49
33249;5.71;1.9
33252;;
33256;4.09;2.33
33257;5.61;
33260;5.08;2.64
33261;16.69;13.03
33262;4.85;2.48
33263;;
33264;8.1;5.93
33268;7.98;5.62
33269;8.72;
33271;10.0;
33273;2.24;0.7
33274;3.09;1.75
33279;4.99;
33281;3.98;1.08
33282;;
33284;2.97;1.05
33289;12.8;8.21
33290;16.5;12.76
33293;4.97;2.64
33295;0.0;0.0
33296;8.29;
33298;9.23;5.89
33301;7.53;
33303;5.19;
33306;4.47;
33307;4.95;2.36
33311;8.24;3.95
33312;3.29;1.1
33314;12.23;8.56
33315;7.29;3.71
33316;13.12;9.75
33317;5.42;
33318;3.78;1.18
33321;5.52;3.56
33322;2.51;1.06
33323;4.31;
33324;7.32;3.88
33325;12.79;8.97
33327;6.67;3.45
33328;17.76;13.93
33330;3.88;1.75
33332;5.13;
33333;3.86;2.06
33335;;
33336;6.57;4.33
33337;8.46;5.21
33339;7.35;4.9
33341;6.19;4.42
33342;21.26;16.4
33344;12.69;9.37
33349;5.09;3.26
33350;9.39;6.26
33351;9.55;6.18
33352;13.14;7.64
33355;5.96;3.43
33361;9.43;
33362;6.54;4.36
33363;3.82;2.04
33366;5.62;2.59
33370;11.35;
33372;31.25;
33374;10.49;7.23
33376;1.79;0.49
33377;;
33378;5.29;3.57
33380;9.64;6.67
33381;3.84;1.95
33382;12.5;8.1
33384;15.41;
33387;4.73;
33389;11.02;6.8
33392;11.65;
33393;4.1;2.59
33394;20.89;17.65
33395;14.4;9.98
33397;3.37;1.45
33401;;
33402;21.99;15.02
33412;10.18;7.15
33413;7.6;5.37
33415;4.89;2.5
33417;3.28;1.72
33420;27.08;
33422;2.82;0.76
33423;23.13;17.99
33424;6.3;3.61
33429;;
33433;3.59;1.91
33434;7.32;3.07
33435;7.18;3.49
33436;6.28;3.88
33438;6.4;3.31
33441;6.79;3.07
33442;13.09;7.64
33445;8.25;5.0
33447;8.24;4.5
33448;2.68;1.17
33449;3.57;1.0
33454;3.39;
33456;7.97;
33463;9.11;6.13
33465;8.05;5.62
33466;4.97;2.17
33473;6.85;3.92
33474;2.96;1.69
33476;18.48;13.7
33477;9.34;4.78
33478;6.84;3.39
33480;13.14;10.59
33483;4.67;2.52
33484;8.17;4.52
33487;7.24;4.5
33490;6.81;4.21
33492;5.85;3.45
33496;4.8;1.52
33498;4.65;2.42
33501;2.68;1.55
33504;11.82;
33505;5.09;
33506;9.84;7.13
33513;;
33514;5.41;3.22
33519;3.51;1.1
33522;5.78;1.91
33523;7.03;3.99
33525;9.68;7.18
33527;3.26;0.89
33529;4.34;1.86
33531;;
33533;4.53;1.94
33535;3.28;1.83
33539;4.96;2.75
33540;5.47;3.15
33541;4.87;2.68
33542;10.34;
33543;11.27;5.84
33544;5.84;3.1
33547;10.45;7.37
33548;6.01;
33550;4.01;1.32
33551;10.43;
33552;3.59;
33553;3.43;
33554;4.18;1.78
33555;2.53;1.06
34001;4.85;2.09
34002;6.14;3.95
34003;5.19;2.26
34008;6.52;3.26
34009;6.67;3.81
34010;7.0;4.09
34013;9.43;4.93
34014;4.2;2.03
34018;8.31;4.62
34019;13.09;8.59
34022;2.97;1.21
34023;4.81;1.85
34024;3.39;1.45
34025;4.45;2.46
34027;3.6;2.26
34028;16.63;10.3
34029;8.63;4.46
34031;7.81;3.91
34032;11.98;6.73
34036;5.28;3.24
34037;5.72;3.11
34038;14.62;9.5
34039;4.49;2.66
34040;;
34043;;
34045;10.08;7.0
34050;4.54;2.5
34051;6.39;3.92
34052;9.67;4.98
34055;12.62;
34056;7.3;4.32
34057;3.94;1.29
34058;3.54;1.7
34063;9.48;4.13
34064;8.65;
34065;10.11;
34066;10.91;
34067;6.08;4.13
34069;8.29;4.61
34070;8.76;5.67
34071;14.55;
34073;4.88;3.28
34074;9.12;5.64
34075;11.14;
34076;6.46;3.45
34077;3.89;2.01
34078;4.02;
34079;8.69;4.25
34081;5.9;3.68
34082;2.74;1.43
34084;8.31;5.25
34086;9.93;5.7
34087;3.92;1.92
34088;5.85;2.97
34089;6.21;3.86
34090;2.17;0.66
34094;6.66;4.83
34095;4.68;2.47
34096;6.64;2.52
34097;12.5;8.07
34101;9.14;5.12
34107;8.25;5.5
34108;4.38;2.16
34109;12.32;7.94
34111;13.76;8.4
34113;4.35;1.89
34114;6.19;3.67
34116;5.49;2.37
34117;19.82;13.11
34119;10.03;5.82
34120;2.46;0.65
34123;4.18;1.27
34126;9.37;4.85
34127;4.58;2.8
34128;7.79;6.07
34129;3.09;1.08
34131;4.81;
34134;4.58;2.04
34135;6.56;3.51
34136;7.06;4.38
34139;5.97;4.07
34140;3.3;1.65
34141;13.85;10.79
34142;12.98;7.68
34143;5.5;3.14
34144;8.71;5.12
34145;6.46;3.52
34146;4.8;2.88
34147;6.1;3.46
34148;5.39;3.37
34149;4.76;
34150;5.55;2.66
34151;4.18;2.23
34154;4.88;1.91
34155;5.69;3.57
34156;;
34157;5.66;3.11
34159;3.75;2.0
34160;7.69;5.18
34161;4.47;3.51
34162;10.55;6.94
34163;3.55;1.89
34164;;
34165;5.21;2.56
34166;6.88;3.9
34169;4.44;1.94
34170;6.31;
34171;;
34172;6.09;2.48
34173;7.28;4.46
34176;3.15;1.61
34178;9.56;5.27
34179;4.81;2.58
34180;5.19;3.42
34181;7.7;4.62
34182;6.8;4.17
34183;8.03;4.3
34184;5.24;
34185;6.56;
34186;11.42;6.96
34187;16.89;11.95
34189;12.95;7.63
34190;10.46;
34192;5.93;3.09
34194;7.16;3.88
34197;5.15;3.18
34198;3.68;1.46
34199;12.6;6.87
34202;4.16;2.27
34203;7.07;4.44
34204;5.35;2.38
34207;6.46;3.5
34209;5.59;2.34
34210;5.93;2.79
34211;10.61;7.27
34213;4.97;2.44
34215;2.83;
34217;3.48;1.39
34219;10.12;7.29
34223;5.87;3.25
34225;9.78;6.45
34226;10.48;7.35
34227;2.45;1.28
34229;10.14;7.0
34232;8.08;4.41
34235;9.29;5.26
34237;7.2;4.43
34239;4.96;2.36
34240;3.34;1.48
34242;4.32;2.25
34243;7.87;4.76
34244;4.0;2.78
34245;14.28;9.49
34246;6.75;4.37
34247;2.49;1.27
34249;3.39;1.77
34252;16.42;8.39
34255;3.1;1.08
34256;5.65;3.91
34257;9.72;
34259;4.82;2.79
34260;17.91;13.81
34265;;
34270;3.33;1.61
34271;7.32;
34272;3.61;1.65
34274;6.32;3.56
34276;2.77;1.57
34277;10.41;
34281;7.49;3.78
34284;23.72;17.49
34288;3.57;
34289;7.15;4.15
34290;;
34293;9.42;6.04
34294;3.94;
34295;3.58;2.03
34298;3.66;2.13
34299;6.39;3.22
34300;7.93;4.51
34301;6.98;3.48
34302;10.79;7.71
34307;2.32;1.44
34309;2.05;1.1
34310;7.31;4.3
34311;7.58;4.96
34312;6.91;4.86
34314;;
34320;4.95;2.99
34322;9.05;
34323;;
34324;6.1;3.28
34325;5.78;4.34
34327;2.93;0.91
34329;6.26;4.13
34332;6.56;3.61
34333;7.36;4.73
34335;8.74;
34336;7.2;4.01
34337;4.67;2.45
34340;3.78;2.09
34341;6.02;3.37
34343;5.96;2.98
34344;3.71;1.11
35001;2.74;0.99
35002;6.21;4.53
35004;12.54;8.57
35006;4.31;2.23
35008;;
35009;6.87;5.03
35010;4.61;2.69
35012;8.17;4.78
35013;7.56;4.48
35014;5.74;3.4
35015;5.97;3.27
35016;3.76;1.57
35017;8.77;4.91
35018;7.24;5.01
35019;10.33;6.99
35021;3.54;
35022;7.45;
35023;3.84;1.66
35024;2.76;0.93
35025;5.83;
35027;5.35;2.67
35028;5.3;
35029;7.14;3.82
35030;10.68;6.82
35031;5.99;3.49
35032;2.4;1.03
35033;4.27;2.66
35034;8.99;5.56
35037;4.11;2.19
35038;;
35039;1.68;
35040;2.98;1.36
35041;3.27;
35042;6.99;
35045;12.52;8.67
35046;8.65;
35047;3.51;1.33
35049;4.81;2.49
35051;4.32;1.91
35052;;
35054;3.62;2.2
35055;2.79;1.09
35056;4.12;
35057;7.01;4.77
35058;4.83;
35059;3.0;0.93
35060;3.23;
35061;5.17;
35062;6.57;4.67
35064;12.09;8.45
35065;1.78;
35066;2.49;0.84
35067;2.85;
35068;2.95;1.36
35069;3.23;1.54
35070;4.55;2.41
35072;7.43;5.04
35075;11.69;8.83
35076;2.31;0.93
35078;4.64;2.32
35079;4.13;2.17
35080;3.31;1.99
35081;;
35082;6.29;3.48
35084;6.25;
35085;6.77;3.93
35086;8.53;
35087;3.73;
35088;3.35;1.6
35090;2.65;1.5
35092;7.78;5.03
35093;5.6;2.16
35094;6.97;4.26
35095;7.84;4.49
35096;2.45;1.13
35097;5.19;3.37
35098;8.14;5.01
35099;2.12;1.06
35101;7.85;4.02
35102;7.95;
35104;7.9;4.77
35105;4.61;2.79
35106;9.56;5.93
35107;4.89;2.38
35108;3.46;
35109;3.91;2.05
35110;6.06;3.25
35111;9.34;
35114;13.57;
35115;8.95;4.61
35116;5.83;2.83
35117;10.69;7.24
35119;6.0;
35120;3.67;2.05
35121;5.13;2.9
35122;3.31;1.55
35123;4.2;2.53
35124;9.6;6.35
35125;9.14;4.99
35126;4.22;2.64
35127;6.22;3.89
35128;5.45;2.59
35130;6.08;2.9
35131;2.91;1.1
35132;4.66;2.7
35133;5.28;3.87
35135;4.09;2.73
35136;5.51;2.83
35137;3.53;1.71
35138;3.77;
35139;3.61;1.81
35141;;
35142;8.35;4.97
35143;6.05;
35144;5.75;3.32
35145;7.95;5.57
35146;6.3;
35149;3.09;
35150;3.26;1.41
35151;9.4;
35152;4.01;1.59
35154;8.45;5.23
35155;6.83;3.42
35156;5.14;
35157;11.37;
35159;7.23;
35161;5.1;2.93
35162;10.22;6.19
35163;8.03;3.89
35164;6.96;
35165;11.67;6.18
35166;;
35167;9.16;4.94
35168;12.56;8.41
35169;5.82;3.98
35170;6.41;
35171;9.83;5.2
35172;5.64;3.62
35173;4.09;1.78
35174;10.58;6.41
35176;8.09;5.27
35177;2.76;1.65
35178;9.99;4.73
35179;4.84;2.44
35180;7.08;
35181;3.81;1.48
35183;5.84;
35184;4.86;2.64
35186;6.34;3.41
35187;3.05;
35188;3.97;2.14
35189;2.42;1.02
35191;9.73;6.31
35192;;
35193;2.54;
35194;3.31;
35195;6.19;3.82
35196;3.38;1.47
35198;6.98;
35200;4.61;
35201;7.94;4.72
35202;8.55;4.57
35203;;
35204;3.21;2.16
35206;3.11;1.48
35207;3.89;1.87
35208;2.51;1.3
35210;3.54;1.73
35211;10.12;6.96
35212;7.27;3.98
35214;6.69;
35215;7.39;4.44
35216;2.97;
35217;9.42;5.84
35218;4.4;
35219;7.85;5.52
35220;4.72;2.58
35221;7.32;4.24
35222;7.44;3.72
35223;7.3;4.7
35224;4.39;2.6
35225;7.89;5.02
35226;8.14;5.36
35227;2.33;0.78
35228;4.06;1.66
35229;3.95;
35230;16.09;
35232;12.2;
35233;5.66;3.68
35234;9.46;6.78
35235;9.21;5.83
35236;8.39;4.66
35237;13.45;10.92
35238;5.48;2.06
35239;9.0;5.32
35240;3.93;1.32
35241;4.83;1.81
35242;11.63;
35243;5.39;2.74
35245;6.14;3.1
35247;7.49;3.88
35248;7.92;
35249;10.79;7.57
35250;2.65;1.04
35251;3.56;1.75
35252;5.31;
35253;4.61;2.7
35255;2.94;
35256;4.03;1.96
35257;7.0;4.23
35258;;
35259;9.26;6.12
35260;6.77;
35263;3.81;1.93
35264;2.96;1.54
35265;5.46;4.14
35266;2.77;1.08
35270;8.45;
35271;16.42;12.53
35272;3.71;
35273;8.05;5.69
35274;3.17;
35275;2.84;1.09
35276;5.45;
35278;3.4;1.4
35279;4.33;
35280;10.33;6.5
35281;3.87;1.4
35282;8.31;5.49
35283;3.23;
35284;3.79;1.93
35285;12.57;9.97
35287;3.26;2.01
35288;4.87;2.03
35290;9.3;
35291;6.57;
35292;12.96;7.85
35294;7.01;4.96
35295;5.93;
35296;7.26;4.46
35297;8.47;4.63
35299;4.3;2.36
35300;7.59;4.38
35302;5.29;
35304;6.51;3.97
35306;5.14;3.05
35307;5.93;
35308;6.41;3.41
35309;8.52;4.12
35310;6.57;4.56
35311;10.06;
35312;5.44;2.89
35314;4.75;1.73
35315;;
35316;8.59;4.04
35317;5.51;
35318;5.87;
35319;3.74;2.25
35320;;
35321;;
35322;4.83;
35324;4.74;
35325;;
35326;6.18;3.5
35327;2.69;1.23
35328;7.95;5.11
35330;4.52;
35331;4.01;2.4
35332;7.86;5.64
35333;3.7;
35334;2.24;0.53
35335;7.93;3.84
35337;6.55;3.45
35338;;
35339;8.36;5.48
35340;6.61;
35343;7.14;
35345;4.72;
35347;4.87;2.52
35350;5.61;
35351;3.39;
35352;2.83;1.46
35353;3.78;1.74
35355;8.57;4.78
35356;3.52;1.29
35358;3.58;
35359;8.44;
35360;5.75;2.88
35361;4.58;
35362;3.75;2.1
35363;2.25;1.24
36001;19.74;13.09
36003;7.28;4.69
36004;13.06;
36005;6.47;3.75
36006;16.19;10.74
36007;15.7;11.02
36009;6.75;
36010;17.33;10.73
36012;13.21;
36013;12.93;9.18
36016;13.57;9.79
36017;12.54;7.52
36018;16.5;10.85
36021;7.55;
36023;14.97;
36025;12.57;8.64
36026;10.75;
36031;11.98;7.64
36032;13.72;8.85
36033;9.33;
36034;9.74;5.98
36035;12.7;8.47
36042;14.86;11.08
36043;13.01;8.16
36044;9.46;4.48
36045;15.61;10.93
36046;17.13;11.84
36051;13.18;
36053;12.87;9.12
36055;13.96;8.95
36056;16.8;11.98
36057;5.28;2.75
36058;13.25;8.0
36060;19.26;13.51
36062;12.06;7.31
36063;6.26;4.04
36064;5.03;
36066;13.82;10.0
36068;12.57;8.19
36069;12.4;7.39
36070;14.04;10.03
36071;4.0;
36074;11.28;
36081;12.75;
36084;14.62;
36086;14.39;7.38
36088;12.64;7.95
36089;11.11;
36091;6.96;3.34
36093;14.35;10.73
36094;19.87;15.43
36101;5.87;
36103;10.59;6.21
36105;19.05;
36107;13.94;10.55
36109;5.39;2.6
36113;13.83;9.13
36117;10.94;7.6
36118;15.45;
36119;15.84;11.43
36120;7.3;
36123;14.46;9.28
36124;17.35;
36126;20.43;15.14
36127;10.11;6.56
36128;5.3;3.21
36129;11.9;
36131;13.21;
36134;13.66;10.38
36135;15.57;8.02
36139;11.3;7.86
36140;10.42;6.94
36141;15.21;11.03
36142;4.74;2.98
36143;16.35;12.26
36144;17.37;
36146;19.83;13.28
36148;14.29;9.01
36149;11.86;8.14
36150;13.45;8.63
36152;13.77;7.97
36153;13.86;
36154;8.28;4.83
36155;11.95;7.59
36156;15.67;12.54
36158;9.63;5.5
36159;4.07;1.92
36160;15.35;
36161;15.74;9.96
36162;15.36;11.19
36163;18.04;13.14
36165;12.37;8.3
36166;21.17;
36168;18.64;12.01
36169;15.88;11.76
36171;13.11;7.71
36172;11.99;8.52
36173;10.86;6.96
36176;11.44;
36179;14.29;
36180;15.1;10.78
36182;17.45;14.15
36184;9.62;
36185;15.87;11.07
36186;13.98;
36189;16.53;12.5
36191;10.19;
36192;15.45;11.38
36194;12.54;7.6
36195;8.05;
36198;7.04;
36199;6.96;4.92
36200;11.97;8.01
36202;5.48;3.39
36203;;
36204;16.74;
36207;13.33;9.14
36208;18.37;12.04
36218;17.0;
36219;8.58;
36220;12.79;7.36
36221;15.33;9.49
36224;15.31;11.65
36226;11.29;
36228;14.57;9.48
36229;11.39;7.4
36230;14.62;9.69
36231;10.3;7.27
36232;12.34;8.56
36233;8.94;5.96
36235;10.6;
36237;12.94;7.93
36241;9.57;6.58
36243;17.37;
36244;13.79;9.87
36247;5.43;
37001;10.93;8.48
37002;4.74;2.98
37003;7.47;4.02
37005;9.45;
37006;4.36;2.52
37008;4.55;2.4
37009;;
37010;4.63;2.55
37011;6.35;4.19
37012;9.93;
37013;8.12;
37014;8.32;5.53
37015;4.08;2.26
37018;3.36;1.5
37019;13.78;9.38
37020;6.15;2.52
37021;7.05;4.74
37022;5.44;3.08
37024;7.83;4.5
37027;7.27;3.58
37028;13.93;9.34
37029;9.38;
37030;6.19;
37031;8.77;4.8
37034;9.72;
37035;11.11;
37039;10.04;
37040;8.09;
37041;11.24;
37042;11.7;
37043;4.5;
37044;12.67;
37045;8.74;4.65
37046;8.5;4.76
37047;3.39;
37048;15.2;
37049;6.62;4.15
37050;5.11;2.54
37051;6.42;3.31
37052;6.7;4.66
37054;2.79;1.15
37055;7.12;
37057;7.95;4.66
37058;7.57;5.01
37059;2.93;
37060;6.3;3.99
37062;8.75;6.06
37063;12.8;8.81
37065;6.12;
37066;7.28;
37067;6.22;3.55
37068;9.31;4.79
37069;11.96;5.98
37072;9.95;5.96
37073;7.16;4.44
37074;8.96;4.96
37076;4.49;
37077;4.92;2.65
37078;6.87;
37080;9.38;
37081;6.35;3.48
37082;14.29;10.79
37083;6.14;3.95
37085;7.16;4.39
37086;8.6;
37087;7.43;
37089;8.67;4.92
37091;4.27;2.14
37092;6.47;
37093;9.88;5.25
37095;;
37098;5.47;
37099;5.06;
37100;11.24;
37104;4.05;2.25
37108;5.56;
37109;4.06;2.27
37110;4.62;2.99
37111;8.4;6.74
37112;11.58;5.79
37113;15.11;11.21
37115;9.69;5.99
37116;6.13;
37117;7.97;5.01
37118;5.08;3.05
37119;7.22;3.67
37122;4.93;2.32
37123;6.85;4.03
37124;3.62;1.68
37125;9.46;
37126;9.39;
37127;8.55;
37128;7.52;4.08
37129;4.56;2.61
37130;10.37;5.9
37131;7.24;4.49
37132;8.95;4.95
37133;16.33;11.08
37139;4.81;2.88
37140;11.93;
37142;7.63;
37143;6.8;4.92
37146;15.28;
37148;10.36;6.51
37149;10.74;5.37
37150;4.52;
37151;4.14;2.26
37152;4.4;3.01
37153;4.17;2.3
37154;4.83;2.41
37156;3.9;2.07
37157;10.63;6.3
37158;;
37159;2.72;1.03
37161;7.6;4.87
37163;5.15;3.87
37165;8.56;
37166;6.98;3.78
37167;5.78;3.61
37169;;
37170;7.77;5.68
37171;7.63;5.24
37172;2.55;1.25
37173;12.8;9.6
37174;5.1;
37175;5.06;
37176;5.23;3.1
37177;12.93;9.52
37178;10.45;6.5
37179;3.93;2.68
37180;7.67;
37182;3.99;
37183;8.63;4.24
37185;4.38;2.38
37186;3.66;
37188;6.73;
37189;16.87;11.74
37191;11.29;
37192;6.99;3.66
37193;7.79;4.82
37194;5.88;3.36
37195;6.28;3.53
37196;14.43;8.73
37197;9.23;4.46
37199;6.69;
37200;9.45;5.88
37201;5.25;
37202;8.36;
37203;7.26;4.6
37204;3.42;
37206;4.27;2.63
37207;13.76;
37208;4.75;2.34
37210;4.43;
37211;3.89;1.68
