INSEE_C;DEP;n;p25;p50;p75;n_small;p50_small
74206;74;9;2441.86;2674.42;3477.78;4;3208.21
74208;74;256;2575.66;3238.76;3893.38;89;3289.47
74209;74;4;3383.33;3592.11;3741.42;1;3913.04
74210;74;25;2731.96;3400;3722.22;10;3662.6
74211;74;7;4068.63;4126.98;4407.53;0;0
74212;74;20;2924.37;3299.74;3578.21;5;3222.22
74213;74;240;4546.1;5136.63;5694.48;68;5593.19
74215;74;263;4425.18;5171.09;5936.51;222;5029.92
74216;74;31;4278.43;4869.57;5086.57;6;5105.31
74218;74;171;3269.7;4200;5095.88;53;4711.54
74219;74;9;4509.8;5030.77;5186.92;1;5178.57
74220;74;203;3665.23;4175.41;4588.66;47;4347.83
74221;74;6;2022.18;2944.03;3281.03;2;3070.93
74222;74;9;2784.81;2923.13;3191.49;4;3139.01
74223;74;6;2607.36;2900.9;3285.45;0;0
74224;74;308;2958.86;3536.26;3975.68;113;3673.47
74225;74;497;2689.38;3225.81;3703.7;208;3404.63
74226;74;4;3643.02;4212.91;4473.82;0;0
74228;74;5;4630.6;4658.54;4672.13;2;4774.94
74229;74;59;3784.78;4144.67;4596.21;25;4404.76
74232;74;3;3311.24;3326.19;3364.63;1;3296.3
74233;74;49;3019.85;3455.33;4069.09;16;4101.01
74234;74;5;4006.25;4104.76;5319.15;2;6770.76
74235;74;1;3293.57;3293.57;3293.57;0;0
74236;74;636;3837.43;5039.51;5832.71;459;5101.38
74237;74;32;3109.95;3729.18;4403;8;3245.77
74238;74;161;3205.56;3800;4285.71;129;3754.57
74239;74;68;4536.04;5456.73;6105.85;55;5625
74240;74;3;2717.98;2794.44;2803.47;1;2641.51
74241;74;77;2115.28;2709.68;3275.86;47;2894.74
74242;74;137;4754.1;5582.09;6206.9;53;5806.9
74243;74;568;4068.78;4657.67;5135.5;231;4787.23
74244;74;15;2820.83;3865.36;4392.69;0;0
74249;74;28;3075.34;3549.55;3806.41;11;3774.78
74250;74;155;3171.13;3710.84;4076.57;30;3820.76
74252;74;2;4108.3;4174.05;4239.8;2;4174.05
74254;74;1;1250;1250;1250;0;0
74255;74;38;2847.7;3720.77;4205.86;6;4695
74256;74;699;2836.93;3466.63;4076.04;330;3626.97
74257;74;9;3835.56;4018.31;4134.62;0;0
74258;74;475;4164.95;4882.35;5836.71;363;4868.42
74260;74;2;3805.92;3847.14;3888.36;0;0
74261;74;1;1875;1875;1875;0;0
74262;74;26;2694.44;3388.68;3883.13;8;3068.45
74263;74;102;3333.85;3808.95;4288.37;31;4233.33
74264;74;209;2278.57;2756.1;3001.58;91;2926.83
74265;74;4;3696.08;3894.93;4192.07;1;4635.42
74266;74;32;4654.32;5678.53;6583.96;21;5666.67
74267;74;101;5013.7;5678.5;6687.5;34;5884.72
74269;74;48;2221.78;2623.46;3212.27;19;3048.78
74271;74;15;3054.15;3333.33;3791.45;1;2234.21
74272;74;75;3882.37;4682.1;5114.1;30;5056.11
74273;74;5;3250;3651.39;3846.15;4;3748.77
74275;74;59;3866.05;6033.79;6753.93;29;6292.55
74276;74;176;2833.65;3622.68;4447.34;122;3934.88
74278;74;189;2421.05;2823.86;3307.69;80;2826.92
74279;74;201;3065.1;3548.15;4102.63;184;3576.51
74280;74;187;3380.44;4145.19;4778.18;83;4615.38
74281;74;1700;2849.24;3469.39;4100.42;669;3653.85
74282;74;110;3888.53;4534.63;5126.44;47;4625
74283;74;5;2352.94;2727.19;2876.88;2;1662.58
74284;74;10;2512.79;2852.78;3133.09;7;2955.56
74285;74;1;2710;2710;2710;1;2710
74286;74;4;2468.58;2891.3;3395.65;3;2521.74
74287;74;9;2631.58;2691.36;2785.71;4;2921.35
74288;74;171;3692.6;4134.62;4514.99;54;4252.26
74289;74;28;2508.78;3441.71;4164.19;4;4453.82
74290;74;29;4062.5;4666.67;5333.33;16;4995.28
74291;74;6;2018.67;2377.78;3070.41;1;3193.88
74292;74;2;1977.35;1977.96;1978.56;0;0
74293;74;157;3483.33;4248.72;4934.21;59;4130.43
74294;74;22;3728.29;3958.36;4652.61;13;4321.43
74295;74;1;2380.95;2380.95;2380.95;0;0
74296;74;20;3955.34;4226.23;4493.09;4;4651.68
74297;74;1;4150.31;4150.31;4150.31;0;0
74298;74;270;3511.64;4038.08;4508.7;117;3942.86
74299;74;46;7224.51;8036.08;10161.64;14;7554.63
74301;74;14;2183.64;2690.87;3073.04;5;3157.89
74302;74;27;3615.72;4493.63;5516.16;15;4476.19
74303;74;56;4975.96;5386.8;5841.43;26;5516.84
74304;74;13;2857.14;3831.46;3880.6;1;3836.73
74305;74;351;3217.58;3685.19;4182.48;135;3717.39
74306;74;1;1857.14;1857.14;1857.14;0;0
74307;74;19;4048.3;4593.02;5125.57;5;5053.4
74308;74;4;3653.44;4211.81;4422.41;0;0
74309;74;150;4070.82;4566.51;4975.34;53;4625
74310;74;9;2127.66;3066.67;4623.48;2;3568.72
74311;74;81;2343.75;2933.33;3768.12;33;2818.18
74312;74;6;1104.2;2097.73;2430.43;1;4461.54
74313;74;12;3347.2;3954.29;4304.49;2;4437.37
74314;74;22;3376.36;4439.66;4869.64;8;4890.84
74315;74;7;3129.11;4371.62;5754.49;3;6008.97
75101;75;882;10630.41;12701.06;14968.68;480;12383.15
75102;75;1203;9902.2;11666.67;13333.33;705;11465.52
75103;75;1882;10580.77;12146.43;13891.2;1078;11904.76
75104;75;1455;11121.32;12950;14887.56;850;12810
75105;75;2469;10620.97;12248.31;13928.57;1412;11886.79
75106;75;2166;12309.79;14612.62;17085.31;1028;14002.36
75107;75;2432;12124.05;14284.52;16795.63;1059;13408.16
75108;75;1729;10687.02;12450;14373.2;621;12162.16
75109;75;3234;9756.73;11218.78;12667.32;1580;11031.45
75110;75;4457;8566.67;9929.33;11219.51;2516;9862.37
75111;75;7088;9070.11;10362.55;11526.94;4586;10285.71
75112;75;4906;8394.14;9552.2;10666.26;3056;9485.57
75113;75;4268;7870.92;9138.97;10382.82;2715;9205.83
75114;75;4463;8600;9939.86;11202.22;2775;9814.81
75115;75;9054;8799.71;10000;11250;5194;10000
75116;75;6779;9677.99;11256.67;13086.48;2269;10781.25
75117;75;7406;9196.59;10714.29;12161.16;4059;10416.67
75118;75;8819;7901.44;9369.32;10909.09;6204;9285.71
75119;75;4631;7286.47;8588.24;9757.72;2978;8621.92
75120;75;5777;7698.11;8815.79;9935.16;3789;8888.89
76005;76;50;1979.65;2115.44;2287.79;32;2129.99
76014;76;5;2225.35;2309.86;2500;2;3166.67
76026;76;8;1074.18;1206.35;2033.13;3;2021.74
76034;76;5;1620;2533.33;2767.86;3;1620
76055;76;1;1020;1020;1020;0;0
76057;76;18;1328.85;1437.4;2154.14;2;2073.17
76069;76;1;1292.31;1292.31;1292.31;1;1292.31
76095;76;218;977.62;1390.94;1818.13;54;1721.08
76103;76;176;1779.26;2150;2676.69;46;2664.94
76108;76;270;2227.84;2709.25;3220;77;2950
76114;76;56;958.97;1263.31;1620.42;21;1312
76125;76;5;1483.87;1550.72;1597.22;0;0
76131;76;2;1851.42;1979.89;2108.37;2;1979.89
76143;76;1;1125;1125;1125;0;0
76146;76;2;2300.87;2516.37;2731.87;0;0
76157;76;165;1210.97;1548.39;1987.18;61;1765.31
76159;76;11;1298.85;1425.53;1725;6;1562.77
76164;76;46;1740.87;2007.46;2640.63;17;1989.19
76165;76;115;1025.91;1379.78;1529.85;55;1458.33
76178;76;5;1265.31;1317.39;1332.86;2;1427.52
76179;76;2;1383.6;1633.19;1882.77;0;0
76192;76;72;2058.12;2766.61;3518.72;55;3115.22
76196;76;6;2439.19;2488.54;2647.5;2;2440.08
76201;76;1;2188.89;2188.89;2188.89;0;0
76212;76;195;1900;2125;2331.11;122;2000
76216;76;229;1428.57;1727;2119.79;78;1806.49
76217;76;1092;1719.69;2194.59;2707.32;605;2250
76219;76;5;654.76;1466.67;1617.65;0;0
76222;76;26;1069.08;1631.45;1945.58;8;1931.97
76231;76;266;1023.69;1198.24;1395.35;106;1272.73
76235;76;7;1404.75;1956.52;2107.63;3;2045.45
76238;76;1;2049.09;2049.09;2049.09;0;0
76253;76;2;1555.53;1719.31;1883.09;0;0
76254;76;30;2837.64;3093.92;4087.17;18;3079.7
76255;76;110;1325.27;1780.8;2124.05;42;1586.46
76258;76;13;1362.75;2054.05;2284.48;8;2161.26
76259;76;330;1427.71;1885.16;2289.17;173;1866.67
76260;76;1;1136.36;1136.36;1136.36;0;0
76264;76;1;1428.57;1428.57;1428.57;0;0
76270;76;4;2664.16;2809.86;2974.36;2;2935.8
76276;76;12;1129.3;1377.12;2118.34;6;1841.71
76281;76;6;2090.41;2152.36;2185.61;2;1342.08
76291;76;4;906.9;1102.6;1300.13;0;0
76296;76;4;1435.42;1894.27;2347.66;4;1894.27
76298;76;1;2111.11;2111.11;2111.11;0;0
76302;76;20;2339.67;2461.35;2634.78;14;2431.9
76305;76;5;2090.91;2448.28;2626.98;1;2090.91
76307;76;8;1700.71;1990.17;2489.29;4;1990.17
76312;76;41;1166.98;1416.67;1585.37;28;1444.44
76313;76;3;1933.51;2175.44;4587.72;0;0
76319;76;16;1365.91;1550.29;1611.2;1;1829.27
76322;76;192;1835.2;2125.23;2375.09;53;2344
76329;76;15;1204.56;1555.56;2579.87;4;1493.69
76341;76;97;1542.37;1843.92;2350;36;1931.95
76345;76;3;1442.53;1536.23;1566.73;0;0
76349;76;6;3617.59;3883.93;4123.58;4;3866.14
76350;76;1;1810.34;1810.34;1810.34;0;0
76351;76;4999;1666.67;2286.57;2950.82;2280;2287.73
76366;76;14;1603.85;1723.08;1939.96;1;1872.34
76367;76;1;2470.59;2470.59;2470.59;0;0
76377;76;9;2812.5;2890.63;3671.88;3;2854.17
76378;76;1;1072;1072;1072;0;0
76384;76;65;1416.67;1566.04;1882.35;16;1769.52
76390;76;1;2325;2325;2325;1;2325
76397;76;1;1082.5;1082.5;1082.5;0;0
76400;76;5;2464.79;3111.11;3648.03;1;3111.11
76401;76;1;728.45;728.45;728.45;0;0
76402;76;5;1980.2;2333.8;3025;1;3026.32
76404;76;1;3400;3400;3400;0;0
76406;76;13;1416.67;1496.3;1529.54;12;1511.69
76410;76;198;1096.22;1250;1529.26;50;1363.36
76414;76;5;2000;2127.66;2164.18;2;2063.83
76429;76;137;2507.14;2872.34;3173.33;58;2839.34
76446;76;1;1374.71;1374.71;1374.71;0;0
76447;76;152;2106.83;2581.94;2926.98;64;2702.13
76451;76;665;1731.33;2037.04;2784.62;168;2440.97
76452;76;7;1636.55;2951.81;3024.39;2;1139.98
76457;76;10;1003.44;1125.13;1323.6;2;1078.83
76462;76;37;1421.05;1548.39;1741.43;10;1661.46
76463;76;1;555.56;555.56;555.56;0;0
76473;76;1;909.09;909.09;909.09;0;0
76474;76;55;1941.31;2156.25;2470.85;30;2192.95
76475;76;18;2677.63;2788.42;3038.16;12;2897.44
76476;76;28;1170.57;1384.93;1756.35;2;2181.82
76481;76;1;4161.11;4161.11;4161.11;0;0
76482;76;3;1857.78;1888.89;2041.32;2;1857.78
76484;76;9;1354.43;1600;1791.04;2;1649.06
76495;76;9;1716.98;2582.28;3018.07;2;1478.49
76497;76;70;1382.29;1690.98;1982.82;26;1813.35
76498;76;396;1100.9;1500;2065.22;159;1800
76503;76;1;1300;1300;1300;0;0
76514;76;1;1567.9;1567.9;1567.9;0;0
76515;76;4;2440.72;2862.6;3218.33;3;3180
76534;76;2;2697.67;2697.91;2698.15;1;2697.44
76540;76;5616;2137.22;2761.25;3360.81;3125;2894.74
76541;76;2;2531.25;2562.5;2593.75;2;2562.5
76545;76;31;1591.85;1769.53;1949.68;17;1736.84
76551;76;1;1615.13;1615.13;1615.13;0;0
76552;76;164;2606.37;3043.43;3647.32;33;3120
76561;76;103;983.56;1153.85;1350.13;28;1479.17
76562;76;2;1310.65;1363.73;1416.8;0;0
76563;76;1;1454;1454;1454;0;0
76565;76;1;2081.4;2081.4;2081.4;1;2081.4
76575;76;148;600.97;952.38;1575.34;27;1363.64
76595;76;1;1875;1875;1875;0;0
76597;76;2;1325.45;1406.71;1487.97;0;0
76599;76;11;2294.12;2957.45;3089.87;7;2957.45
76600;76;12;1521.85;1687.3;1759.2;5;1685.71
76605;76;1;2474.88;2474.88;2474.88;1;2474.88
76613;76;2;5451.59;5699.02;5946.45;2;5699.02
76614;76;1;1777.79;1777.79;1777.79;0;0
76618;76;2;1915.17;2047.73;2180.3;2;2047.73
76624;76;1;1514.71;1514.71;1514.71;0;0
76637;76;7;2666.67;2833.33;4082.35;5;2800
76640;76;60;886.17;1135.82;1265.24;19;1056.36
76647;76;43;1995.9;2313.43;2733.31;8;2869.17
76648;76;5;900;1093.02;1607.14;0;0
76655;76;97;1700;2150.94;2700;65;2212.5
76681;76;356;1291.67;1679.21;2162.04;102;2065.22
76705;76;10;1421.44;1965.31;2133.25;3;2189.19
76709;76;24;1131.91;1231.88;1418.2;19;1197.92
76711;76;162;1959.87;2481.81;3000;127;2494.44
76720;76;8;2423.33;3604.17;4118.06;5;3500
76735;76;16;2315.22;2773.19;3254.17;8;2773.19
76736;76;4;766.03;1366.67;2059.9;4;1366.67
76750;76;1;475;475;475;0;0
76752;76;6;1773.35;1875;2248.53;2;2097.58
76753;76;1;2307.69;2307.69;2307.69;0;0
76754;76;4;2585.63;2679.65;2718.41;1;2706.67
76758;76;202;1666.67;1922.02;2255.54;103;1866.67
77002;77;4;1803.57;2166.67;2500;3;1833.33
77004;77;1;3112.24;3112.24;3112.24;1;3112.24
77005;77;29;3547.62;3770.83;4090.48;19;3925.93
77006;77;1;2400;2400;2400;0;0
77014;77;652;2014.56;2828.54;3916.39;228;4000
77018;77;121;3900.98;4333.33;4990.63;67;4913.04
77022;77;15;3335.81;4257.14;5367.78;11;4840.71
77027;77;2;735.87;800.11;864.34;0;0
77031;77;1;2057.69;2057.69;2057.69;0;0
77032;77;1;1621.62;1621.62;1621.62;1;1621.62
77037;77;31;3542.15;3976.19;4705.13;22;4180.12
77038;77;1;2513.16;2513.16;2513.16;0;0
77039;77;2;2012.75;2114.78;2216.81;0;0
77040;77;2;2903.85;3158.12;3412.39;1;3666.67
77042;77;1;2888.89;2888.89;2888.89;1;2888.89
77044;77;6;1997.88;2144.31;2277.78;2;2218.38
77047;77;9;2703.48;3168.83;3589.74;3;2884.62
77048;77;8;2531.25;2812.41;3350;4;2938.6
77051;77;5;1583.33;1750;2303.03;4;1943.18
77053;77;482;3259.72;3688.71;4065.87;274;3913.04
77055;77;133;2541.67;2777.78;3317.14;31;3659.57
77058;77;804;4015.67;4424.98;4880.95;398;4789.74
77059;77;1;4587.5;4587.5;4587.5;0;0
77061;77;22;2451.09;2629.35;2827.58;10;2738.29
77062;77;5;3833.33;4557.69;4759.52;4;4658.61
77065;77;2;3120.69;3168.66;3216.62;2;3168.66
77067;77;58;3079.64;3562.26;3819.36;35;3625
77069;77;5;3122.12;3321.43;3333.33;5;3321.43
77075;77;18;4296.65;4513.7;4738.96;15;4468.09
77077;77;8;2359.65;2703.13;3275.62;8;2703.13
77079;77;49;2155.56;2448.98;2822.22;34;2637.68
77081;77;4;2308.77;2496.3;2669.44;2;2650
77082;77;8;2639.97;3277.5;3627.29;6;3508.19
77083;77;379;2964.64;3309.86;3865.31;99;4145.83
77084;77;8;1882.55;2099.21;2361.11;0;0
77085;77;107;3390.64;3665;4294.64;27;4355.56
77086;77;2;1842.25;1889.62;1937;1;1794.87
77088;77;12;1821.74;2083.41;2673.08;7;2640.54
77094;77;5;3266.67;3636.36;3755.56;5;3636.36
77095;77;16;3443.72;3998.28;4310.82;8;4326.18
77096;77;18;2441.9;3073.11;3870;10;3769.14
77099;77;3;1665.72;1854.17;1979.86;3;1854.17
77100;77;2;2089.84;2226.56;2363.28;0;0
77104;77;2;2950;3025;3100;2;3025
77106;77;1;1310.34;1310.34;1310.34;0;0
77107;77;40;2543.56;2805.66;3151.7;30;2938.81
77108;77;947;2723.93;3400;4045.73;396;3868.67
77111;77;218;3728.53;4641.08;5175.36;79;5119.05
77114;77;45;3250;3845.35;4322.58;22;4168.87
77116;77;4;1476.56;1527.6;1715.72;0;0
77117;77;7;1181.58;1471.7;1805;3;1960
77118;77;205;3469.64;3932.58;4215.69;121;4043.48
77121;77;58;3500;3675.42;4039.3;26;3827.13
77122;77;298;2355.45;2861.5;3432.3;119;3456.25
77124;77;3;3592.06;3628.57;3814.29;3;3628.57
77125;77;4;2531.85;2737.5;3077.75;2;3269.78
77126;77;4;2737.33;2805.53;3239.06;1;4500
77127;77;41;2998;3574.47;3920.45;25;3574.47
77128;77;3;2514.86;3779.73;4246.49;2;4246.49
77131;77;317;2115.38;2666.67;3093.13;145;2901.96
77132;77;34;3737.61;4158.73;4502.56;14;4553.26
77135;77;1;2485.71;2485.71;2485.71;0;0
77136;77;4;3025.63;3078.13;3153.27;0;0
77138;77;3;2492.36;3345.45;3359.17;2;2492.36
77139;77;40;3391.4;3879.63;4216.5;15;4142.86
77141;77;14;3291.64;3677.49;3990.69;2;4450.28
77142;77;63;2886.93;3282.05;3657.57;46;3363.64
77143;77;25;2952.38;3187.5;3694.44;20;3183.52
77146;77;4;4248.17;4782.61;5058.14;3;5000
77147;77;2;1943.54;1945.9;1948.26;0;0
77148;77;11;1512.27;2000;2154.93;8;1842.27
77152;77;338;2197.59;2813.94;3160.21;174;3037.09
77153;77;194;3109.89;3485.45;3882.68;145;3558.14
77154;77;1;3000;3000;3000;0;0
77155;77;16;3403.89;3661.07;3854.21;11;3745.45
77157;77;1;1632.65;1632.65;1632.65;0;0
77159;77;3;838.89;900;907.45;1;777.78
77163;77;3;2580.07;2993.48;3782.45;3;2993.48
77168;77;6;1211.53;1864.75;2264.15;5;2065.22
77169;77;132;3292.68;3825.1;4199.18;43;4487.18
77171;77;82;3311.01;3733.85;4406.88;62;3938.74
77173;77;4;1502.5;1585;1661.05;0;0
77175;77;6;2714.07;3335.16;3927.25;3;3962.26
77176;77;4;2448.77;2862.92;3379.39;2;3532.92
77177;77;5;3107.69;4455;4696.97;3;4696.97
77178;77;5;1306.67;1333.33;1600;0;0
77181;77;127;4184.61;4458.1;4833;84;4626.16
77182;77;67;1445.91;1647;1952.74;49;1630.43
77183;77;174;1903.16;2333.33;2785.82;105;2414.63
77186;77;586;3882.22;4559.5;5273.72;295;4677.42
77188;77;5;1788.09;2453.8;2651.52;0;0
77191;77;1;3106.06;3106.06;3106.06;0;0
77192;77;75;2674.12;3078.95;3490.28;42;3323.86
77193;77;1;3787.23;3787.23;3787.23;1;3787.23
77195;77;1;2869.72;2869.72;2869.72;0;0
77196;77;7;3114.81;3704.92;3885.96;2;3681.72
77201;77;4;2421.28;2719.43;3002.08;1;2018.52
77203;77;1;2790.7;2790.7;2790.7;1;2790.7
77208;77;18;1021.03;1156.42;1266.67;12;1035.12
77209;77;3;3358.7;3548.39;3559.91;2;3559.91
77210;77;2;1356.57;1356.76;1356.95;0;0
77214;77;2;4328.63;4403.3;4477.97;1;4552.63
77215;77;108;2997.12;3471.87;3961.42;62;3760.95
77217;77;31;3037.27;3418.6;3955;18;3732.32
77221;77;2;3856.51;4075.09;4293.67;2;4075.09
77222;77;76;2417.02;2866.07;3192.24;39;2952.78
77226;77;9;2301.89;2639.18;2962.96;4;2632.42
77229;77;5;3250;3716.98;3977.27;4;3847.13
77232;77;7;2778.22;3003.66;3696.46;4;3696.46
77233;77;3;2350.54;2358.97;2471.94;3;2358.97
77234;77;2;2724.05;3160.86;3597.67;1;4034.48
77237;77;1;3304.35;3304.35;3304.35;0;0
77238;77;23;1792.42;1959.65;2300;14;2135.98
77239;77;5;2314.81;2577.78;2622.22;3;2577.78
77240;77;2;2275.28;2506.43;2737.59;2;2506.43
77241;77;24;2468.24;2842.63;3210.68;6;3237.42
77242;77;1;1488.5;1488.5;1488.5;0;0
77243;77;553;3308.82;3943.66;4428.57;278;4178.57
77244;77;1;1945.45;1945.45;1945.45;1;1945.45
77249;77;11;3229.32;3289.47;3657.76;5;3720.93
77251;77;292;3088.31;3388.46;3780.87;151;3616.81
77254;77;5;2763.64;2800;3625;4;3212.5
77255;77;2;3324.07;3487.22;3650.37;1;3813.52
77257;77;29;1428.57;1992.42;2225.81;19;2100
77258;77;306;3113.4;3670.07;4191;126;4246
77259;77;28;3119.52;3291.45;3486.38;19;3461.54
77260;77;2;1676.15;1759.71;1843.27;0;0
77265;77;3;1689.22;2144.07;2286.32;1;2428.57
77266;77;2;2426.59;2496.03;2565.48;0;0
77268;77;177;4233.33;4607.84;5181.82;108;5000
77269;77;12;2614.29;3018.52;3595.31;6;3315.39
77270;77;5;2142.86;2284.31;2400;2;2609.09
77274;77;9;2800;2857.14;3250;4;3263.3
77276;77;16;2734.31;3279.13;3792.74;11;3765.19
77277;77;8;2812.94;2992.56;3269.4;3;2871.79
77280;77;5;2525.64;3076.92;3192.31;5;3076.92
77284;77;1325;2348.48;3076.92;3625;625;3512.82
77285;77;269;1529.41;1838.46;2314.81;70;2526.32
77287;77;1;1692.31;1692.31;1692.31;0;0
77288;77;1178;2230.45;2728.08;3258.45;639;3000
77292;77;10;2757.2;3839.09;4456.07;6;4320.29
77293;77;1;793.65;793.65;793.65;0;0
77294;77;132;2661.21;3194.55;3884.03;72;3622.84
77295;77;1;3104.49;3104.49;3104.49;0;0
77296;77;297;2790.7;3100;3461.54;150;3369.57
77302;77;4;2277.35;2555.27;2642.13;3;2629.63
77305;77;277;1714.29;1985.29;2377.05;169;2087.5
77307;77;530;4229.25;4659;5089.73;310;4965.52
77308;77;3;3474;3723.68;4446.13;3;3723.68
77309;77;5;2342.11;2894.74;3750;5;2894.74
77312;77;5;2451.19;2654.55;2733.33;3;2654.55
77315;77;26;3295.37;3673.61;4193.24;13;4230.77
77316;77;91;2457.88;2833.33;3362.25;57;3000
77317;77;57;1693.96;2220.94;3000;28;2389.67
77318;77;10;2606.23;3131.49;3421.2;6;3407.61
77320;77;14;2042.55;2330;2642.33;9;2360
77321;77;5;1611.11;1794.87;1935.48;5;1794.87
77322;77;13;3333.33;3657.89;4010.64;12;3677.78
77323;77;19;2846.48;3019.23;3438.26;10;3438.26
77326;77;65;2366.67;3064.52;3711.11;12;3755.56
77327;77;42;2085.53;2456.02;2918.25;27;2774.19
77330;77;55;2932.5;3387.1;3714.6;37;3592.59
77331;77;9;1093.02;1444.44;1785.71;6;1615.08
77332;77;2;2942.31;3115.38;3288.46;2;3115.38
77333;77;156;1919.93;2232.35;2652.78;94;2414.82
77335;77;11;3060.64;3283.33;3440.62;4;3488.35
77336;77;13;3361.11;3783.33;4032.26;8;3901
77337;77;205;2734.38;3152.27;3793.1;63;4000
77339;77;12;2761.77;2932.11;3166.93;8;3016.85
77344;77;9;2083.33;2203.7;2440.68;1;2203.7
77349;77;24;3263.98;3741.77;3977.44;20;3808.79
77350;77;228;3827.26;4251.67;4634.84;150;4351.33
77352;77;3;3130.92;3703.7;4063.39;3;3703.7
77354;77;1;2500;2500;2500;1;2500
77358;77;4;2260.5;2530.58;2614.59;1;2603.77
77359;77;5;2926.83;3250;3595.74;5;3250
77360;77;5;2552.63;2594.12;2603.66;0;0
77361;77;1;2806.25;2806.25;2806.25;1;2806.25
77363;77;22;3715.78;3967.1;4372.71;11;4365.85
77366;77;1;1618.42;1618.42;1618.42;0;0
77371;77;6;2015.91;2214.86;2308.21;1;2714.29
77372;77;65;3727.27;4069.7;4481.08;49;4256
77373;77;548;3443.99;3947.63;4363.64;370;4183.93
77374;77;26;3442.64;3855.28;4290.4;15;4209.09
77376;77;2;3467.32;3527.23;3587.15;2;3527.23
77377;77;7;2940.31;3250;3645.24;6;3444.15
77378;77;49;2777.78;3100;3443.85;19;3275.86
77379;77;230;1778.01;2096.77;2434.33;117;2308.51
77382;77;34;3467.54;3750.71;4044.77;24;3914.66
77384;77;4;3591.29;3779.41;3949.56;2;3457.08
77389;77;71;2168.24;2466.96;2822.21;29;2823.53
77390;77;260;2740.08;3361.03;3903.45;113;3854.17
77393;77;12;2174.51;2777.55;3259.11;6;3049.93
77394;77;3;3589.07;3787.33;3819.46;2;3819.46
77397;77;2;1294.67;1400.15;1505.63;0;0
77400;77;2;2474.88;2741.42;3007.97;1;3274.51
77404;77;2;1793.53;1926.68;2059.83;1;1660.38
77405;77;1;1076.92;1076.92;1076.92;0;0
77407;77;256;2291.21;2850.45;3261.13;115;3232.29
77410;77;1;2189.39;2189.39;2189.39;0;0
77413;77;29;3483.33;3814.29;4166.67;18;4087.18
77418;77;1;1681.82;1681.82;1681.82;0;0
77419;77;25;1487;1656.57;1850;2;2426.69
77420;77;25;2500;3076.56;3750;17;3571.43
77427;77;1;1877.78;1877.78;1877.78;0;0
77430;77;19;2658.65;3076.92;3667.22;17;3113.64
77431;77;20;1906.25;2416.36;2636.4;7;2626.32
77433;77;2;2988.09;3122.89;3257.7;1;3392.5
77436;77;3;1330.67;1828;2247.33;0;0
77437;77;14;2996.43;3270.1;3511.16;6;3436.04
77438;77;68;3280.94;3703.57;4072.74;46;3821.44
77440;77;3;2219.48;2405.06;2530.66;1;2656.25
77441;77;5;2637.93;3437.5;3662.86;3;3437.5
77442;77;3;2414.42;2539.68;2796.16;0;0
77445;77;359;2326.39;2734.38;3151.92;127;3187.5
77447;77;9;2688.98;2917.36;3206.01;2;3422.5
77448;77;5;1663.1;1760.56;1967.21;1;1663.1
77449;77;271;4360.11;4893.62;5442.84;118;5204.94
77450;77;26;3368.4;3632.79;4084.61;15;3807.69
77455;77;15;2848.56;3251.85;3415.2;12;3114.02
77457;77;10;2422.63;2687.23;3074.52;6;2962.5
77458;77;8;1213.58;1414.45;1647.51;7;1562.5
77460;77;1;693.04;693.04;693.04;0;0
77462;77;10;3083.59;3363.4;4000.87;8;3562.95
77463;77;16;2731.82;2995.22;3146.76;5;3108.11
77464;77;186;2966.76;3425.55;4030.58;108;3820.92
77468;77;460;2860.89;3363.89;3948.75;159;4096.77
77469;77;4;1754.89;2071.43;2576.11;1;3275.86
77470;77;95;3103.36;3569.23;4024.31;59;3633.33
77474;77;3;1808.5;2348.48;2790.91;0;0
77475;77;28;2655.96;2888.31;3221.84;22;3025.2
77477;77;1;2716.87;2716.87;2716.87;0;0
77478;77;1;2500;2500;2500;1;2500
77479;77;173;3240;3804.35;4363.64;82;4297.61
77480;77;2;2095.85;2212.53;2329.21;0;0
77482;77;7;1604.84;1750;1883.23;1;2976.19
77483;77;16;2639.14;2910.32;3292.94;8;3340.59
77486;77;1;2145.37;2145.37;2145.37;0;0
77487;77;148;2159.62;2595.71;3066.23;51;2906.98
77490;77;1;1764.71;1764.71;1764.71;1;1764.71
77493;77;5;3550;3637.93;3773.58;3;3773.58
77494;77;5;1383.33;1943.36;2200;0;0
77495;77;36;3047.17;3545.18;3867.67;21;3658.54
77498;77;3;3085.57;3434.78;3516.8;3;3434.78
77504;77;2;2043.56;2262.37;2481.19;1;2700
77508;77;4;3272.89;3600;4200;2;4600
77510;77;25;3973.44;4269.84;4581.25;11;4771.43
77511;77;7;2512.93;2600;3496.89;5;3428.57
77513;77;92;3134.92;3450;3810.08;56;3604.98
77514;77;465;2750;3152.17;3653.85;246;3568.22
77516;77;1;2976.19;2976.19;2976.19;1;2976.19
77517;77;7;4106.82;4368.57;4448.98;5;4448.98
77519;77;4;785.89;1015.26;1292.19;0;0
77520;77;1;2184.62;2184.62;2184.62;0;0
77521;77;3;2468.5;2818.18;3093.3;1;3368.42
77531;77;3;1741.67;2400;2417.39;2;2417.39
77533;77;1;2185.57;2185.57;2185.57;0;0
77534;77;1;3733.7;3733.7;3733.7;1;3733.7
78003;78;18;2351.73;2702.38;3033.09;13;2950
78005;78;324;3060.03;3691.61;4133.5;154;4000
78015;78;313;2693.94;3165.82;3750;74;3948.36
