insee,dept,lon,lat,name
02214,02,3.23430,49.79210,Contescourt
02215,02,3.82560,49.46130,Corbeny
02216,02,3.19570,49.25280,Corcy
02217,02,3.31780,49.51400,Coucy-le-Château-Auffrique
02218,02,3.78110,49.55600,Coucy-lès-Eppes
02219,02,3.34130,49.54140,Coucy-la-Ville
02220,02,3.62380,49.19580,Coulonges-Cohan
02221,02,3.27490,49.03040,Coupru
02222,02,3.45670,49.68040,Courbes
02223,02,3.51270,48.99560,Courboin
02224,02,3.57600,49.34640,Courcelles-sur-Vesle
02225,02,3.26100,49.11520,Courchamps
02226,02,3.29940,49.34560,Courmelles
02227,02,3.57120,49.14110,Courmont
02228,02,3.54140,49.07190,Courtemont-Varennes
02229,02,3.79530,49.51520,Courtrizy-et-Fussigny
02230,02,3.48500,49.33280,Couvrelles
02231,02,3.51500,49.64640,Couvron-et-Aumencourt
02232,02,3.02100,49.21600,Coyolles
02233,02,3.45550,49.22690,Cramaille
02234,02,3.79470,49.44910,Craonne
02235,02,3.77550,49.42510,Craonnelle
02236,02,3.31410,49.48460,Crécy-au-Mont
02237,02,3.61880,49.69300,Crécy-sur-Serre
02238,02,3.50880,49.60890,Crépy
02239,02,3.51690,49.04050,Crézancy
02240,02,3.39370,49.93290,Croix-Fonsomme
02241,02,3.35020,49.15890,La Croix-sur-Ourcq
02242,02,3.24700,48.97750,Crouttes-sur-Marne
02243,02,3.36840,49.40730,Crouy
02244,02,3.75550,49.92990,Crupilly
02245,02,3.31970,49.40860,Cuffies
02246,02,3.15180,49.70970,Cugny
02248,02,3.82060,49.68350,Cuirieux
02249,02,3.49030,49.28860,Cuiry-Housse
02250,02,3.76210,49.39190,Cuiry-lès-Chaudardes
02251,02,4.10450,49.76610,Cuiry-lès-Iviers
02252,02,3.70560,49.40130,Cuissy-et-Geny
02253,02,3.24520,49.42200,Cuisy-en-Almont
02254,02,3.19070,49.34500,Cutry
02255,02,3.57170,49.38380,Cys-la-Commune
02256,02,4.04370,49.76850,Dagny-Lambercy
02257,02,3.23270,49.82490,Dallon
02258,02,3.17230,49.14600,Dammard
02259,02,3.14710,49.24080,Dampleux
02260,02,3.40370,49.66580,Danizy
02261,02,3.68470,49.71270,Dercy
02262,02,3.35710,49.62710,Deuillet
02263,02,3.61480,49.35910,Dhuizel
02264,02,4.01710,49.63510,Dizy-le-Gros
02265,02,4.14210,49.76600,Dohis
02266,02,4.08730,49.72950,Dolignon
02267,02,3.21650,49.33140,Dommiers
02268,02,3.27050,49.01510,Domptin
02269,02,3.70140,49.96560,Dorengt
02270,02,3.12960,49.79590,Douchy
02271,02,3.63950,49.24250,Dravegny
02272,02,3.38640,49.27460,Droizy
02273,02,3.13220,49.75160,Dury
02274,02,3.88710,49.67830,Ébouleau
02275,02,3.98790,49.91910,Effry
02276,02,3.80810,49.92510,Englancourt
02277,02,3.25650,49.47290,Épagny
02278,02,4.07100,49.88530,Éparcy
02279,02,3.35630,49.10220,Épaux-Bézu
02280,02,3.45790,49.10230,Épieds
02281,02,3.44520,48.89880,L'Épine-aux-Bois
02282,02,3.73970,49.55090,Eppes
02283,02,3.70730,49.73300,Erlon
02284,02,3.83940,49.92040,Erloy
02286,02,3.75840,49.97790,Esquéhéries
02287,02,3.27320,49.77420,Essigny-le-Grand
02288,02,3.36860,49.89850,Essigny-le-Petit
02289,02,3.41620,48.96740,Essises
02290,02,3.34270,49.03300,Essômes-sur-Marne
02291,02,3.28020,49.96860,Estrées
02292,02,3.41750,49.03190,Étampes-sur-Marne
02293,02,3.45190,49.93100,Étaves-et-Bocquiaux
02294,02,3.58070,49.51710,Étouvelles
02295,02,3.93990,49.90140,Étréaupont
02296,02,3.15650,49.83090,Étreillers
02297,02,3.35150,49.08250,Étrépilly
02298,02,3.65540,49.99850,Étreux
02299,02,4.03900,49.45730,Évergnicourt
02302,02,3.18270,49.22550,Faverolles
02303,02,3.25330,49.87100,Fayet
02304,02,3.36940,49.66830,La Fère
02305,02,3.51260,49.18330,Fère-en-Tardenois
02306,02,3.55060,49.74550,La Ferté-Chevresis
02307,02,3.14410,49.17290,La Ferté-Milon
02308,02,3.69720,50.04770,Fesmy-le-Sart
02309,02,3.76090,49.52550,Festieux
02310,02,3.44500,49.89740,Fieulaine
02312,02,3.92050,50.00210,La Flamengrie
02313,02,3.67410,49.88680,Flavigny-le-Grand-et-Beaurain
02315,02,3.19210,49.70860,Flavy-le-Martel
02316,02,3.15530,49.26790,Fleury
02317,02,3.15690,49.79950,Fluquières
02318,02,3.28960,49.55000,Folembray
02319,02,3.39610,49.89980,Fonsomme
02320,02,3.21270,49.80910,Fontaine-lès-Clercs
02321,02,3.90840,49.85120,Fontaine-lès-Vervins
02322,02,3.42400,49.88100,Fontaine-Notre-Dame
02323,02,3.36890,49.92660,Fontaine-Uterte
02324,02,3.84890,50.02990,Fontenelle
02326,02,3.19360,49.41080,Fontenoy
02327,02,3.09520,49.80560,Foreste
02328,02,3.48210,49.04260,Fossoy
02329,02,3.45690,49.61700,Fourdrain
02330,02,3.22960,49.85580,Francilly-Selency
02331,02,3.79740,49.81870,Franqueville
02332,02,3.55110,49.14480,Fresnes-en-Tardenois
02333,02,3.36780,49.55230,Fresnes-sous-Coucy
02334,02,3.41700,49.95530,Fresnoy-le-Grand
02335,02,3.42890,49.62900,Fressancourt
02336,02,3.23660,49.68410,Frières-Faillouël
02337,02,3.90970,49.94320,Froidestrées
02338,02,3.72000,49.67930,Froidmont-Cohartille
02339,02,3.17820,49.07960,Gandelu
02340,02,3.28460,49.82330,Gauchy
02341,02,3.87260,49.81450,Gercy
02342,02,3.93000,49.93390,Gergny
02343,02,3.12070,49.81350,Germaine
02345,02,3.28400,49.74260,Gibercourt
02346,02,3.76610,49.61180,Gizy
02347,02,3.46020,49.05900,Gland
02349,02,3.85680,49.49230,Goudelancourt-lès-Berrieux
02350,02,3.85290,49.67980,Goudelancourt-lès-Pierrepont
02351,02,3.65410,49.16360,Goussancourt
02352,02,3.26180,49.99380,Gouy
02353,02,3.73780,49.65380,Grandlup-et-Fay
02354,02,4.18620,49.73120,Grandrieux
02355,02,3.23940,49.88760,Gricourt
02356,02,3.37180,49.12980,Grisolles
02357,02,3.87750,49.79720,Gronard
02358,02,3.52810,49.95010,Grougis
02359,02,3.27870,49.81060,Grugies
02360,02,3.97440,49.44090,Villeneuve-sur-Aisne
02361,02,3.62290,49.89730,Guise
02362,02,3.11960,49.65040,Guivry
02363,02,3.26410,49.51170,Guny
02364,02,3.84120,49.35790,Guyencourt
02366,02,3.61630,49.97620,Hannapes
02367,02,3.18380,49.78140,Happencourt
02368,02,3.02190,49.28620,Haramont
02369,02,3.97670,49.80810,Harcigny
02370,02,3.18840,49.96700,Hargicourt
02371,02,3.33470,49.84040,Harly
02372,02,3.35880,49.27950,Hartennes-et-Taux
02373,02,3.91540,49.79800,Hary
02374,02,3.27770,49.91220,Lehaucourt
02375,02,3.23170,49.11400,Hautevesnes
02376,02,3.52500,49.88800,Hauteville
02377,02,3.83520,49.87090,Haution
02378,02,4.04140,49.88280,La Hérie
02379,02,3.65440,49.82140,Le Hérie-la-Viéville
02380,02,3.29430,49.74620,Hinacourt
02381,02,4.11320,49.93800,Hirson
02382,02,3.20070,49.86100,Holnon
02383,02,3.37090,49.85690,Homblières
02384,02,3.85020,49.78710,Houry
02385,02,3.69580,49.79410,Housset
02386,02,3.66560,49.95170,Iron
02387,02,3.35010,49.80300,Itancourt
02388,02,4.13920,49.78810,Iviers
02389,02,3.53150,49.08840,Jaulgonne
02390,02,3.14590,49.93080,Jeancourt
02391,02,4.07100,49.81420,Jeantes
02392,02,3.30430,49.96040,Joncourt
02393,02,3.52940,49.29470,Jouaignes
02395,02,3.34840,49.51510,Jumencourt
02396,02,3.72560,49.40810,Jumigny
02397,02,3.23570,49.71680,Jussy
02398,02,3.31780,49.44880,Juvigny
02399,02,3.89040,49.45040,Juvincourt-et-Damary
02400,02,3.43560,49.45060,Laffaux
02401,02,3.85730,49.86340,Laigny
02402,02,3.07270,49.82970,Lanchy
02403,02,3.60400,49.82930,Landifay-et-Bertaignemont
02404,02,3.99340,49.84450,Landouzy-la-Cour
02405,02,4.04890,49.85780,Landouzy-la-Ville
02406,02,3.37170,49.51040,Landricourt
02407,02,3.53360,49.54610,Laniscourt
02408,02,3.61300,49.57110,Laon
02409,02,3.96890,49.59290,Lappion
02410,02,3.05590,49.26270,Largny-sur-Automne
02411,02,3.31230,49.15400,Latilly
02412,02,3.40340,49.26320,Launoy
02413,02,3.58620,49.50300,Laval-en-Laonnois
02414,02,3.71630,49.94530,Lavaqueresse
02415,02,3.14750,49.35410,Laversine
02416,02,3.75800,49.84220,Lemé
02417,02,3.17530,49.99760,Lempire
02418,02,3.88310,49.95040,Lerzy
02419,02,3.77390,49.96300,Leschelle
02420,02,3.31220,49.90360,Lesdins
02421,02,3.49820,49.30800,Lesges
02422,02,3.62770,49.93120,Lesquielles-Saint-Germain
02423,02,3.35010,49.47550,Leuilly-sous-Coucy
02424,02,3.34150,49.42460,Leury
02425,02,4.16750,49.85860,Leuze
02426,02,3.31220,49.93420,Levergies
02427,02,3.54310,49.27340,Lhuys
02428,02,3.26540,49.10260,Licy-Clignon
02429,02,3.62180,49.48800,Lierval
02430,02,3.82710,49.61150,Liesse-Notre-Dame
02431,02,3.30020,49.69330,Liez
02432,02,3.55590,49.32490,Limé
02433,02,4.01980,49.67630,Lislet
02435,02,4.22350,49.83200,Logny-lès-Aubenton
02438,02,3.22020,49.28570,Longpont
02439,02,3.67760,49.35550,Les Septvallons
02440,02,4.05440,49.53080,Lor
02441,02,3.24290,49.25660,Louâtre
02442,02,3.52510,49.24370,Loupeigne
02443,02,3.27550,49.05560,Lucy-le-Bocage
02444,02,3.81140,49.78020,Lugny
02445,02,3.95970,49.93150,Luzoir
02446,02,3.31100,49.73290,Ly-Fontaine
02447,02,3.45350,49.29350,Maast-et-Violaine
02448,02,3.84150,49.65090,Mâchecourt
02449,02,3.21860,49.15700,Macogny
02450,02,3.56900,49.87140,Macquigny
02451,02,3.27400,49.93710,Magny-la-Fosse
02452,02,3.18570,49.89240,Maissemy
02453,02,3.71340,49.37540,Maizy
02454,02,3.99510,49.51680,La Malmaison
02455,02,3.73170,49.92100,Malzy
02456,02,3.18050,49.56530,Manicamp
02457,02,3.81900,49.58670,Marchais
02458,02,3.50920,48.89170,Dhuys et Morin-en-Brie
02459,02,3.41590,49.85180,Marcy
02460,02,3.73460,49.74870,Marcy-sous-Marle
02461,02,3.14880,49.59420,Marest-Dampcourt
02462,02,3.56270,49.24460,Mareuil-en-Dôle
02463,02,3.76410,49.80850,Marfontaine
02464,02,3.40720,49.43220,Margival
02465,02,3.21950,49.05510,Marigny-en-Orxois
02466,02,3.19710,49.18100,Marizy-Sainte-Geneviève
02467,02,3.22700,49.18230,Marizy-Saint-Mard
02468,02,3.76540,49.74440,Marle
02469,02,3.78560,49.88940,Marly-Gomont
02470,02,4.13570,49.86720,Martigny
02471,02,3.68720,49.49190,Martigny-Courpierre
02472,02,3.79680,49.54370,Mauregny-en-Haye
02473,02,3.39620,49.70930,Mayot
02474,02,3.27260,49.69150,Mennessis
02476,02,3.55680,49.99250,Mennevret
02477,02,3.26930,49.36750,Mercin-et-Vaux
02478,02,3.49900,49.51660,Merlieux-et-Fouquerolles
02480,02,3.53670,49.71320,Mesbrecourt-Richecourt
02481,02,3.36570,49.83120,Mesnil-Saint-Laurent
02482,02,3.76210,49.35830,Meurival
02483,02,3.38640,49.79030,Mézières-sur-Oise
02484,02,3.51250,49.06340,Mézy-Moulins
02485,02,3.24910,49.33530,Missy-aux-Bois
02486,02,3.78620,49.62910,Missy-lès-Pierrepont
02487,02,3.43990,49.38490,Missy-sur-Aisne
02488,02,3.53000,50.03200,Molain
02489,02,3.54070,49.56140,Molinchart
02490,02,3.57310,49.47150,Monampteuil
02491,02,3.63110,49.78260,Monceau-le-Neuf-et-Faucouzy
02492,02,3.48130,49.66210,Monceau-lès-Leups
02493,02,3.71820,49.62280,Monceau-le-Waast
02494,02,3.69790,49.90990,Monceau-sur-Oise
02495,02,4.05870,49.96290,Mondrepuis
02496,02,3.22820,49.14730,Monnes
02497,02,3.55310,49.53720,Mons-en-Laonnois
02498,02,3.84470,49.55500,Montaigu
02499,02,3.51350,49.53010,Montbavin
02500,02,3.35640,49.96360,Montbrehain
02501,02,3.72280,49.51370,Montchâlons
02502,02,4.02620,49.68970,Montcornet
02503,02,3.52610,49.85310,Mont-d'Origny
02504,02,3.25810,49.73620,Montescourt-Lizerolles
02505,02,3.43120,48.95010,Montfaucon
02506,02,3.17640,49.28920,Montgobert
02507,02,3.32600,49.17700,Montgru-Saint-Hilaire
02508,02,3.65550,49.49000,Monthenault
02509,02,3.29520,49.10870,Monthiers
02510,02,3.55050,49.02860,Monthurel
02511,02,3.48580,49.91400,Montigny-en-Arrouaise
02512,02,3.10530,49.12450,Montigny-l'Allier
02513,02,3.91880,49.68760,Montigny-le-Franc
02514,02,3.09750,49.37410,Montigny-Lengrain
02515,02,3.56650,48.98200,Montigny-lès-Condé
02516,02,3.80510,49.74000,Montigny-sous-Marle
02517,02,3.58390,49.71260,Montigny-sur-Crécy
02518,02,3.51780,48.95770,Montlevon
02519,02,4.06520,49.66440,Montloué
02520,02,3.58060,49.29330,Mont-Notre-Dame
02521,02,3.19730,49.02580,Montreuil-aux-Lions
02522,02,4.21020,49.79410,Mont-Saint-Jean
02523,02,3.64090,49.27540,Mont-Saint-Martin
02524,02,3.47760,49.08090,Mont-Saint-Père
02525,02,3.33780,49.87830,Morcourt
02526,02,4.07840,49.75570,Morgny-en-Thiérache
02527,02,3.18960,49.46200,Morsain
02528,02,3.08000,49.33660,Mortefontaine
02529,02,3.66580,49.69660,Mortiers
02530,02,3.67890,49.42090,Moulins
02531,02,3.64030,49.41450,Moussy-Verneuil
02532,02,3.35120,49.75040,Moÿ-de-l'Aisne
02533,02,3.43820,49.27890,Muret-et-Crouttes
02534,02,3.74410,49.35890,Muscourt
02535,02,3.99990,49.77750,Nampcelles-la-Cour
02536,02,3.43440,49.30500,Nampteuil-sous-Muret
02537,02,3.44560,49.43440,Nanteuil-la-Fosse
02538,02,3.41050,49.19120,Nanteuil-Notre-Dame
02539,02,3.25890,49.95140,Nauroy
02540,02,3.44860,49.00080,Nesles-la-Montagne
02541,02,4.02420,49.43820,Neufchâtel-sur-Aisne
02542,02,3.15960,49.61730,Neuflieux
02543,02,3.26660,49.16500,Neuilly-Saint-Front
02544,02,4.03940,49.92810,Neuve-Maison
02545,02,3.83460,49.71520,La Neuville-Bosmont
02546,02,3.15830,49.67590,La Neuville-en-Beine
02547,02,3.72910,49.78990,La Neuville-Housset
02548,02,3.68510,49.98320,La Neuville-lès-Dorengt
02549,02,3.33950,49.82010,Neuville-Saint-Amand
02550,02,3.69860,49.47050,Neuville-sur-Ailette
02551,02,3.39850,49.45420,Neuville-sur-Margival
02552,02,3.46950,49.85530,Neuvillette
02553,02,4.03480,49.57330,Nizy-le-Comte
02554,02,3.40420,49.01520,Nogentel
02555,02,3.33130,48.94250,Nogent-l'Artaud
02556,02,4.09480,49.66910,Noircourt
02557,02,3.20700,49.20310,Noroy-sur-Ourcq
02558,02,3.80800,50.00970,Le Nouvion-en-Thiérache
02559,02,3.49540,49.70690,Nouvion-et-Catillon
02560,02,3.45900,49.70860,Nouvion-le-Comte
02561,02,3.60520,49.51080,Nouvion-le-Vineux
02562,02,3.18990,49.43490,Nouvron-Vingré
02563,02,3.53670,49.90560,Noyales
02564,02,3.30670,49.32000,Bernoy-le-Château
02565,02,3.68180,49.39300,Œuilly
02566,02,3.18970,49.61600,Ognes
02567,02,4.00780,49.92160,Ohis
02568,02,3.12870,49.21300,Oigny-en-Valois
02569,02,3.65020,50.02260,Oisy
02570,02,3.14650,49.72870,Ollezy
02571,02,3.29690,49.88000,Omissy
02572,02,4.01230,49.37600,Orainville
02573,02,3.70110,49.50470,Orgeval
02574,02,4.01330,49.88450,Origny-en-Thiérache
02575,02,3.53400,49.82700,Origny-Sainte-Benoite
02576,02,3.23630,49.40000,Osly-Courtil
02577,02,3.56590,49.42940,Ostel
02578,02,3.74060,49.43030,Oulches-la-Vallée-Foulon
02579,02,3.34200,49.20850,Oulchy-la-Ville
02580,02,3.38280,49.20850,Oulchy-le-Château
02581,02,3.60240,49.33210,Paars
02582,02,3.70000,49.42560,Paissy
02583,02,3.64950,49.46310,Pancy-Courtecon
02584,02,3.87990,50.01690,Papleux
02585,02,3.32910,49.26930,Parcy-et-Tigny
02586,02,4.16240,49.74310,Parfondeval
02587,02,3.70620,49.54000,Parfondru
02588,02,3.70030,49.39340,Pargnan
02589,02,3.54910,49.45830,Pargny-et-Filain
02590,02,3.56200,48.95820,Pargny-la-Dhuys
02591,02,3.61830,49.73140,Pargny-les-Bois
02592,02,3.56590,49.79620,Parpeville
02593,02,3.29690,49.40170,Pasly
02594,02,3.18140,49.16500,Passy-en-Valois
02595,02,3.57470,49.06800,Passy-sur-Marne
02596,02,3.28430,48.95520,Pavant
02598,02,3.23360,49.37450,Pernant
02599,02,3.25350,49.56620,Pierremande
02600,02,3.78430,49.64720,Pierrepont
02601,02,4.02330,49.40640,Pignicourt
02602,02,3.46460,49.48730,Pinon
02604,02,3.10470,49.75580,Pithon
02605,02,3.52630,49.79520,Pleine-Selve
02606,02,3.34810,49.23910,Le Plessier-Huleu
02607,02,3.27350,49.33200,Ploisy
02608,02,4.02730,49.81430,Plomion
02609,02,3.73580,49.49520,Ployart-et-Vaurseine
02610,02,3.28050,49.39360,Pommiers
02612,02,3.62150,49.39180,Pont-Arcy
02613,02,3.82710,49.41890,Pontavert
02614,02,3.20070,49.92160,Pontru
02615,02,3.23260,49.91900,Pontruet
02616,02,3.27850,49.49670,Pont-Saint-Mard
02617,02,3.58500,49.67840,Pouilly-sur-Serre
02618,02,3.39280,50.01570,Prémont
02619,02,3.41530,49.54930,Prémontré
02620,02,3.53790,49.38730,Presles-et-Boves
02621,02,3.62310,49.51300,Presles-et-Thierny
02622,02,3.26160,49.13080,Priez
02623,02,3.86040,49.77220,Prisces
02624,02,3.75480,49.88910,Proisy
02625,02,3.57690,49.90200,Proix
02626,02,3.97000,49.48000,Prouvais
02627,02,4.01770,49.47650,Proviseux-et-Plesnoy
02628,02,3.13570,49.29390,Puiseux-en-Retz
02629,02,3.65790,49.84850,Puisieux-et-Clanlieu
02631,02,3.14660,49.56380,Quierzy
02632,02,3.38240,49.50910,Quincy-Basse
02633,02,3.55760,49.30820,Quincy-sous-le-Mont
02634,02,4.16120,49.70280,Raillimont
02635,02,3.33400,49.96110,Ramicourt
02636,02,3.42020,49.83360,Regny
02637,02,3.35280,49.89790,Remaucourt
02638,02,3.52420,49.67990,Remies
02639,02,3.29250,49.71220,Remigny
02640,02,3.45870,49.73350,Renansart
02641,02,4.04110,49.73790,Renneval
02642,02,4.20970,49.74110,Résigny
02643,02,3.15180,49.38290,Ressons-le-Long
02644,02,3.00100,49.31860,Retheuil
02645,02,3.56160,49.05250,Reuilly-Sauvigny
02647,02,3.59030,50.03700,Ribeauville
02648,02,3.47070,49.78530,Ribemont
02649,02,3.39150,49.14270,Rocourt-Saint-Martin
02650,02,3.97240,50.01680,Rocquigny
02651,02,3.41410,49.64930,Rogécourt
02652,02,3.82580,49.76820,Rogny
02653,02,3.33430,48.98490,Romeny-sur-Marne
02654,02,3.73620,49.88990,Romery
02655,02,3.60310,49.13890,Ronchères
02656,02,3.81620,49.37870,Roucy
02657,02,3.78960,49.80600,Rougeries
02658,02,3.18230,49.81210,Roupy
02659,02,3.33150,49.85830,Rouvroy
02660,02,4.17760,49.71630,Rouvroy-sur-Serre
02661,02,3.53900,49.51220,Royaucourt-et-Chailvet
02662,02,3.29440,49.19790,Rozet-Saint-Albin
02663,02,3.36440,49.32280,Rozières-sur-Crise
02664,02,3.44820,48.92690,Rozoy-Bellevalle
02665,02,3.38130,49.24150,Grand-Rozoy
02666,02,4.13480,49.70360,Rozoy-sur-Serre
02667,02,3.24590,49.35090,Saconin-et-Breuil
02668,02,3.70180,49.83040,Sains-Richaumont
02670,02,3.82570,49.89460,Saint-Algis
02671,02,3.18910,49.50850,Saint-Aubin
02672,02,3.14710,49.36430,Saint-Bandry
02673,02,3.13020,49.42960,Saint-Christophe-à-Berry
02674,02,4.07020,49.77410,Saint-Clément
02675,02,3.78150,49.47980,Sainte-Croix
02676,02,3.85640,49.52190,Saint-Erme-Outre-et-Ramecourt
02677,02,3.51730,49.01550,Saint-Eugène
02678,02,4.07440,49.72480,Sainte-Geneviève
02679,02,3.21290,49.11540,Saint-Gengoulph
02680,02,3.39400,49.59660,Saint-Gobain
02681,02,3.83100,49.80470,Saint-Gobert
02682,02,3.58940,49.38320,Saint-Mard
02683,02,3.55410,50.04380,Saint-Martin-Rivière
02684,02,4.15000,49.93100,Saint-Michel
02685,02,3.43910,49.60050,Saint-Nicolas-aux-Bois
02686,02,3.20040,49.54630,Saint-Paul-aux-Bois
02687,02,3.19920,49.31370,Saint-Pierre-Aigle
02688,02,3.81890,49.82460,Saint-Pierre-lès-Franqueville
02689,02,3.87550,49.71780,Saint-Pierremont
02690,02,3.91130,49.61900,Sainte-Preuve
02691,02,3.27900,49.84750,Saint-Quentin
02693,02,3.30340,49.24720,Saint-Rémy-Blanzy
02694,02,3.18180,49.74570,Saint-Simon
02696,02,3.81900,49.50190,Saint-Thomas
02697,02,3.74320,49.59060,Samoussy
02698,02,3.47680,49.43860,Sancy-les-Cheminots
02699,02,3.48960,49.21170,Saponay
02701,02,3.31160,48.98190,Saulchery
02702,02,3.19770,49.83360,Savy
02703,02,3.49490,49.96350,Seboncourt
02704,02,3.20180,49.49750,Selens
02705,02,3.99460,49.57060,La Selve
02706,02,3.36410,49.33750,Septmonts
02707,02,3.38560,49.57040,Septvaux
02708,02,3.34190,49.93010,Sequehart
02709,02,3.36490,50.02390,Serain
02710,02,3.21600,49.78230,Seraucourt-le-Grand
02711,02,3.44920,49.33220,Serches
02712,02,3.56800,49.18200,Sergy
02713,02,3.56060,49.21150,Seringes-et-Nesles
02714,02,3.44630,49.37170,Sermoise
02715,02,3.68170,49.35250,Serval
02716,02,3.34220,49.61940,Servais
02717,02,3.42420,49.76570,Séry-lès-Mézières
02718,02,3.15170,49.19700,Silly-la-Poterie
02719,02,3.26680,49.59310,Sinceny
02720,02,3.92980,49.56850,Sissonne
02721,02,3.42060,49.80890,Sissy
02722,02,3.32350,49.37660,Soissons
02723,02,4.08260,49.69730,Soize
02724,02,3.29030,49.13550,Sommelans
02725,02,3.94320,49.95740,Sommeron
02726,02,3.11780,49.72680,Sommette-Eaucourt
02727,02,3.66820,49.76690,Sons-et-Ronchères
02728,02,3.88080,49.91040,Sorbais
02729,02,3.12290,49.32290,Soucy
02730,02,3.59900,49.41070,Soupir
02731,02,3.75180,49.86640,Le Sourd
02732,02,3.47830,49.74720,Surfontaine
02734,02,3.05020,49.31080,Taillefontaine
02735,02,3.54830,49.28710,Tannières
02736,02,3.23320,49.43680,Tartiers
02737,02,3.92400,49.72870,Tavaux-et-Pontséricourt
02738,02,3.29490,49.65620,Tergnier
02739,02,3.36780,49.44950,Terny-Sorny
02740,02,3.94740,49.81200,Thenailles
02741,02,3.45930,49.83290,Thenelles
02742,02,3.77950,49.76530,Thiernu
02743,02,4.08340,49.64300,Le Thuel
02744,02,3.27390,49.08360,Torcy-en-Valois
02745,02,3.74640,49.69510,Toulis-et-Attencourt
02746,02,3.34540,49.68500,Travecy
02747,02,3.08880,49.86220,Trefcon
02748,02,3.60550,49.09030,Trélou-sur-Marne
02749,02,3.17730,49.19840,Troësnes
02750,02,3.22980,49.51670,Trosly-Loire
02751,02,3.61110,49.47210,Trucy
02752,02,3.16420,49.76760,Tugny-et-Pont
02753,02,3.59830,49.97750,Tupigny
02754,02,3.15690,49.66230,Ugny-le-Gay
02755,02,3.55750,49.49360,Urcel
02756,02,3.32030,49.78950,Urvillers
02757,02,3.57740,49.92480,Vadencourt
02758,02,3.51740,49.41240,Vailly-sur-Aisne
02759,02,3.79400,49.85720,La Vallée-au-Blé
02760,02,3.56100,50.02590,La Vallée-Mulâtre
02761,02,3.98280,49.41520,Variscourt
02762,02,3.15560,49.47450,Vassens
02763,02,3.49090,49.35740,Vasseny
02764,02,3.72900,49.42030,Vassogne
02765,02,3.55840,49.52150,Vaucelles-et-Beffecourt
02766,02,3.48720,49.47750,Vaudesson
02767,02,3.27470,49.42130,Vauxrezis
02768,02,3.40840,49.47670,Vauxaillon
02769,02,3.52480,50.00900,Vaux-Andigny
02770,02,3.29570,49.35770,Vauxbuin
02772,02,3.13800,49.82590,Vaux-en-Vermandois
02773,02,3.60310,49.34490,Vauxtin
02774,02,3.13900,49.90770,Vendelles
02775,02,3.34780,49.72360,Vendeuil
02776,02,3.20760,50.01240,Vendhuile
02777,02,3.44490,48.87480,Vendières
02778,02,3.66370,49.43140,Vendresse-Beaulne
